jockey_name,ride_count_dirt,ride_count_turf,latest_date_dirt,latest_date_turf,forward_score_dirt,forward_score_turf,push_score_dirt,push_score_turf,quadrant_dirt,quadrant_turf,delta_forward,delta_push,shift_distance,quadrant_changed
梶晃啓,228,164,2014-11-16,2015-01-18,-0.473932218208785,0.03596092616822363,-0.877757745620644,-1.2036442857037601,Q3,Q2,-0.5098931443770086,0.3258865400831161,0.6051388730613968,True
森一馬,543,364,2024-02-29,2023-09-02,-0.29340388130932,-0.1287654926770695,-1.3070630579470892,-1.4593305816074276,Q3,Q3,-0.1646383886322505,0.15226752366033836,0.22425699046646383,False
森裕太朗,1142,560,2025-03-30,2024-07-21,-1.1417857424699625,-1.0505930227266997,0.39062275389561313,-0.2828807160456577,Q4,Q3,-0.0911927197432627,0.6735034699412707,0.6796492008066407,True
横山典弘,4254,4987,2025-12-13,2025-12-07,-0.02665697232868519,-0.24990963775912975,0.7044960022980076,0.3280857829533294,Q4,Q4,0.22325266543044456,0.37641021934467817,0.43763729942602786,False
横山和生,3000,2783,2025-12-06,2025-12-07,-0.4542605013676349,-0.18997783104648158,0.8027816159396884,-0.10881416078602277,Q4,Q3,-0.2642826703211533,0.9115957767257112,0.9491323353338207,True
横山武史,2812,3032,2025-12-13,2025-12-14,0.42096917642657394,0.3770354959633241,-0.2382942051418775,0.04455078720608135,Q2,Q1,0.04393368046324986,-0.28284499234795885,0.2862367166793314,True
横山琉人,957,748,2025-12-07,2025-12-06,-0.531075722091167,-0.7508105568018456,-0.462197285702221,-0.4246859324585794,Q3,Q3,0.21973483471067856,-0.03751135324364163,0.22291365863826848,False
横山義行,151,101,2014-04-19,2013-11-16,-1.27651817673832,-0.940790533148218,-0.9907045668242028,-0.940850486964017,Q3,Q3,-0.335727643590102,-0.04985407986018586,0.33940901571594756,False
橋本美純,227,199,2010-02-21,2009-12-19,-0.3171622569669673,-0.5531627933032651,-0.5223618423745225,0.19692035057574095,Q3,Q4,0.2360005363362978,-0.7192821929502635,0.7570093303562119,True
武士沢友,3836,2852,2024-03-10,2024-03-10,-1.5180946091617487,-1.1897234529972156,0.8009507203594823,-0.14368905045970798,Q4,Q3,-0.32837115616453305,0.9446397708191903,1.0000859527131478,True
武幸四郎,1535,1640,2017-02-26,2017-02-26,-0.372969212690715,-0.597961365282822,0.4068151051377221,-0.004074093268398176,Q4,Q3,0.22499215259210698,0.4108891984061203,0.4684564036224225,True
武英智,200,185,2012-09-29,2012-07-07,-0.8265083266857025,-0.8923787322578006,-0.2070181070671124,-0.19170259997663924,Q3,Q3,0.06587040557209811,-0.015315507090473163,0.06762747287656865,False
武藤雅,2098,1591,2025-12-06,2025-11-30,-0.20767877168352494,-0.6482466779518071,0.04636996836922227,-0.1896618150252986,Q4,Q3,0.4405679062682822,0.23603178339452088,0.49981104710281854,True
武豊,5082,6490,2025-12-07,2025-12-07,0.7806779572275232,0.09344043475905973,0.564652362468064,0.6526553405773259,Q1,Q1,0.6872375224684635,-0.08800297810926183,0.692849144074445,False
水口優也,1579,747,2025-06-29,2025-06-29,-0.5169491554903072,-0.9320795015949268,-0.5223428110101147,-0.8999156968678437,Q3,Q3,0.41513034610461963,0.37757288585772897,0.561154602932093,False
水沼元輝,283,173,2025-12-07,2025-12-07,-1.0377777526919147,-1.0388052284402338,-0.6415233910422272,-1.6870040971296838,Q3,Q3,0.0010274757483190733,1.0454807060874565,1.0454812109777678,False
永島まな,1184,943,2025-12-14,2025-12-06,-0.5868903489839324,-0.703456158109267,-0.21969788649602803,-0.43179213317605014,Q3,Q3,0.11656580912533454,0.2120942466800221,0.24201561381822043,False
永野猛蔵,1239,968,2024-10-06,2024-10-06,-0.47824899979190505,-0.4774479712730041,-0.06877329154305878,-0.2413869408060906,Q3,Q3,-0.0008010285189009592,0.17261364926303183,0.17261550787397134,False
江田照男,4911,4020,2025-12-21,2025-11-24,-0.25343837472474745,-0.3390282568793524,-0.548982581049181,-0.7121700206801472,Q3,Q3,0.08558988215460495,0.16318743963096627,0.18427091029391868,False
池崎祐介,167,115,2012-04-15,2012-05-12,-1.2730487147115148,-1.390402233118095,-0.8546358266116634,-0.20070926190080535,Q3,Q3,0.11735351840658015,-0.6539265647108581,0.6643732387122073,False
池添謙一,4173,5391,2025-12-07,2025-12-06,0.5092902849209293,0.15427815186506286,-0.14437128012422695,0.24791415157185762,Q2,Q1,0.35501213305586643,-0.39228543169608454,0.5290760574226163,True
河原田菜,411,317,2025-12-07,2025-12-06,-1.0022125100332742,-1.0142455557616217,-0.887201040339394,-0.8400057173804989,Q3,Q3,0.012033045728347513,-0.04719532295889506,0.04870516090410655,False
泉谷楓真,949,885,2025-12-06,2025-11-08,-0.40703510769133616,-0.2772214656322166,-0.22377693792062367,-0.11988798597253603,Q3,Q3,-0.12981364205911955,-0.10388895194808764,0.16626634055492193,False
津村明秀,4591,5200,2025-12-06,2025-12-07,0.33514881056349766,0.1987804681593156,0.0684650677920518,0.057347390936834865,Q1,Q1,0.13636834240418205,0.011117676855216939,0.13682078624507776,False
浜中俊,4875,5994,2025-11-08,2025-11-02,0.6363988327831489,0.24860399899707386,0.24502062146663314,0.4708251921046933,Q1,Q1,0.38779483378607504,-0.22580457063806017,0.44874551499954657,False
渡辺薫彦,1228,1254,2012-12-16,2012-12-16,-0.6402636775385654,-0.6918222904774336,0.2859249597958064,-0.28125326545168905,Q4,Q3,0.05155861293886821,0.5671782252474955,0.5695168388757954,True
熊沢重文,1575,1297,2023-02-19,2021-06-27,-0.2796501822848365,-0.26186408749995205,-0.8042290443244036,-0.7679593567207287,Q3,Q3,-0.017786094784884465,-0.03626968760367488,0.04039598255476727,False
生野賢一,154,138,2010-12-19,2010-12-19,-0.9658683441807875,-0.3824376703699006,-0.41894675423887406,0.14167857736039963,Q3,Q4,-0.5834306738108869,-0.5606253315992737,0.8091304675849385,True
田中健,1858,1264,2025-12-13,2025-11-08,-0.16869922869862056,-0.08818107734356752,-0.8421087360369034,-1.162890158787623,Q3,Q3,-0.08051815135505304,0.32078142275071964,0.3307323598918182,False
田中克典,569,415,2012-02-25,2011-12-18,-0.5334545469691847,-0.7445732094467284,-0.023547041324679392,-0.4667455749780163,Q3,Q3,0.21111866247754374,0.4431985336533369,0.4909134647560352,False
田中勝春,4142,4268,2023-12-28,2023-12-28,-0.6069593403924958,-0.32051115712131956,0.3313794272433524,-0.00027832209303925264,Q4,Q3,-0.2864481832711762,0.33165774933639164,0.4382344399910146,True
田中博康,1365,1502,2017-02-26,2017-02-25,-0.9603105265149321,-0.9588840417857608,-0.18828039877641567,-0.23494332962009593,Q3,Q3,-0.0014264847291712845,0.046662930843680256,0.04668472955479816,False
田口貫太,1104,769,2025-12-14,2025-12-14,0.09193313017366578,-0.3744288631688115,-0.6726072664922385,-0.7440198489840893,Q2,Q3,0.4663619933424773,0.0714125824918509,0.47179790776615815,True
田嶋翔,254,317,2012-01-21,2012-01-15,0.30777098149142146,0.12818853591221846,-0.7828055458061743,-0.7382095076898155,Q2,Q2,0.179582445579203,-0.044596038116358816,0.1850369189537135,False
田村太雅,383,154,2023-09-09,2016-02-14,-0.8751914245352511,-1.1618632763918055,-0.6104568843563032,-0.5649826125666402,Q3,Q3,0.2866718518565544,-0.04547427178966301,0.2902561972493721,False
田辺裕信,5751,5714,2025-08-30,2025-08-31,0.029111169019672232,-0.27389011837273364,0.8689172659832199,0.8240191734467858,Q1,Q4,0.3030012873924059,0.044898092536434175,0.3063096780626847,True
田面木博,157,111,2012-11-11,2012-11-24,-1.3357246087147718,0.14079464246136117,-0.4388384626578978,-1.8553062926103552,Q3,Q2,-1.476519251176133,1.4164678299524573,2.046091447708032,True
畑端省吾,282,111,2020-12-27,2020-07-04,-0.46235284712305297,-1.0895055032359617,-0.8914024562626984,-1.1787537026964594,Q3,Q3,0.6271526561129088,0.287351246433761,0.6898486739108168,False
的場勇人,1729,1621,2025-12-13,2025-11-16,-0.6003470429991268,-0.27145275148619746,-0.7720601150889381,-1.0143804313847136,Q3,Q3,-0.3288942915129293,0.24232031629577544,0.40852244819529365,False
石川裕紀,2742,2583,2025-11-30,2025-11-24,-0.11903512986804028,-0.1420584133743824,-0.48756781508450076,-0.6796339923567563,Q3,Q3,0.023023283506342127,0.1920661772722555,0.19344117461231175,False
石橋守,703,625,2013-02-24,2013-02-23,-0.9735566082842978,-0.6280176834425375,0.24252391897036396,-0.3666963868502633,Q4,Q3,-0.3455389248417603,0.6092203058206273,0.7003902694962133,True
石橋脩,4598,5227,2025-12-13,2025-11-29,0.0851064144595663,0.21593475419765915,0.29874093697253545,-0.04118841083237462,Q1,Q2,-0.13082833973809282,0.3399293478049101,0.3642362090425626,True
石田拓郎,313,197,2025-12-06,2025-11-29,-1.2289028615495956,-1.1818742992429452,-0.029658671371708065,-0.5111648787125089,Q3,Q3,-0.04702856230665042,0.48150620734080085,0.4837973887696716,False
石神深一,279,238,2024-12-14,2025-09-13,-1.1335002540897055,-1.0989557973870507,-0.18267089702508166,-0.6694849548128674,Q3,Q3,-0.03454445670265471,0.48681405778778575,0.48803816075045936,False
石神深道,287,225,2025-12-14,2025-12-14,-0.939805474842025,-0.4763392055335362,-0.20087099760169078,-0.48944081360297786,Q3,Q3,-0.46346626930848883,0.28856981600128706,0.5459610988831946,False
福永祐一,5238,6441,2023-02-19,2023-02-19,0.7430627757073741,0.2913379316988758,0.2293511188602279,0.5881820135076726,Q1,Q1,0.4517248440084983,-0.3588308946474447,0.5769011576067322,False
秋山真一,3580,3987,2024-02-25,2024-02-25,-0.34424391898140355,-0.300397357355872,0.43129146117548744,0.24344626116932191,Q4,Q4,-0.04384656162553158,0.18784520000616553,0.19289463479251534,False
秋山稔樹,1194,925,2025-12-07,2025-12-14,-0.2773281646363174,-0.45489394644266595,-0.24509400245015606,-0.6002663205688359,Q3,Q3,0.17756578180634858,0.35517231811867983,0.3970856109534775,False
竹之下智,444,286,2023-05-06,2023-01-28,-0.9573565592108524,-0.9856797554514564,0.27390665110329093,-0.42210719591071844,Q4,Q3,0.028323196240603976,0.6960138470140094,0.696589892749331,True
義英真,1227,726,2019-09-07,2019-10-05,-0.840835222306763,-0.6888424893803236,-0.086071556423919,-0.9778570624537327,Q3,Q3,-0.15199273292643944,0.8917855060298137,0.9046453336127361,False
舟山瑠泉,125,110,2025-12-14,2025-12-07,0.11804358132022269,0.042672952460018676,-0.5689076486663996,-0.11595145810598348,Q2,Q2,0.07537062886020401,-0.45295619056041614,0.45918410497510326,False
船曳文士,245,106,2010-11-07,2010-11-20,-0.85822724281807,-1.4556597446733508,-0.9127468619242571,-0.7391606198027604,Q3,Q3,0.5974325018552809,-0.17358624212149676,0.6221396770235146,False
花田大昂,334,157,2016-01-31,2015-12-20,-1.3744436112188418,-1.2756325863373537,-0.7456037848886679,-0.9980706179273418,Q3,Q3,-0.09881102488148819,0.2524668330386739,0.27111458909971575,False
芹沢純一,570,652,2012-12-16,2012-12-16,-0.6053035964189236,-0.07510672289332604,0.06742394027182631,-0.36389483103936315,Q4,Q3,-0.5301968735255975,0.43131877131118945,0.6834797781805345,True
草野太郎,263,141,2025-04-05,2024-09-14,-0.9857882917180572,-1.2219834515061598,-0.32372203420452533,0.1858980035581287,Q3,Q4,0.23619515978810268,-0.5096200377626541,0.5616945223130952,True
荻野極,1891,2030,2025-12-07,2025-12-07,-0.16970519419469693,-0.05692858708940004,-0.6844889039837535,-0.7471171230537099,Q3,Q3,-0.11277660710529688,0.06262821906995641,0.12899944547964906,False
荻野琢真,1763,1441,2025-11-30,2025-12-14,-0.9480553442283302,-0.9049029982884329,-0.026720008161805794,-0.39034007111375146,Q3,Q3,-0.04315234593989725,0.36362006295194566,0.366171647101866,False
菅原明良,2360,2206,2025-12-07,2025-12-07,-0.16482535756770783,-0.24185524332236377,-0.21921726986538695,-0.2898088726329494,Q3,Q3,0.07702988575465594,0.07059160276756246,0.10448338471100885,False
菅原隆一,640,365,2025-12-06,2025-11-24,-1.2397966599730592,-1.2866182061395053,-0.9596192538828651,-1.8286675984459493,Q3,Q3,0.04682154616644607,0.8690483445630842,0.8703087281954914,False
菊沢一樹,2314,1753,2025-12-07,2025-12-06,-0.387390910312688,-0.5100972616864395,-0.20002057370004833,-0.3806952778922311,Q3,Q3,0.12270635137375152,0.1806747041921828,0.21840374859967795,False
菊沢隆徳,472,591,2010-02-28,2010-02-27,-0.2426383398355523,-0.42766874058722015,0.6497164358152047,0.36277514149754436,Q4,Q4,0.18503040075166785,0.2869412943176603,0.3414257687800043,False
菱田裕二,3415,3655,2025-12-20,2025-12-13,-0.16661680960331163,-0.4405890199536798,0.2740380502845219,0.06474325979064112,Q4,Q4,0.2739722103503681,0.20929479049388078,0.34476815597172517,False
藤井勘一,588,453,2022-04-16,2022-04-16,-0.8494667398314998,-0.940119702555342,0.06715625417931596,-0.25274889457803235,Q4,Q3,0.09065296272384227,0.3199051487573483,0.3325015245860859,True
藤岡佑介,4419,5337,2025-12-13,2025-11-22,-0.019792900161759056,-0.019819396675473853,0.8883237210540801,0.34494638395030686,Q4,Q4,2.649651371479725e-05,0.5433773371037732,0.5433773377497932,False
藤岡康太,4490,5437,2024-04-06,2024-04-06,0.2546332247920007,0.014549146963883808,0.07632679835674754,0.2394198992858589,Q1,Q1,0.24008407782811686,-0.1630931009291114,0.2902408034671393,False
藤懸貴志,2092,1494,2025-12-07,2025-12-07,-0.6234491407863471,-0.9163920147821498,0.23728829939133533,-0.207894399859894,Q4,Q3,0.29294287399580277,0.44518269925122933,0.5329194715316108,True
藤田伸二,2265,2623,2015-09-05,2015-09-06,0.6477772180955875,0.43752882090383716,-0.15296556085229632,-0.18199003874888592,Q2,Q2,0.21024839719175037,0.0290244778965896,0.21224233517107197,False
藤田菜七,1863,1452,2024-10-06,2024-10-06,-0.6928529482598598,-0.8810186670317296,-0.3818093401240781,-0.838965654345078,Q3,Q3,0.18816571877186983,0.4571563142209999,0.49436649699697893,False
蛯名正義,4058,4815,2021-02-28,2021-02-28,0.4702564298572922,0.2128316059468441,0.35163578309218096,0.575912041634999,Q1,Q1,0.2574248239104481,-0.22427625854281802,0.3414196539616461,False
西塚洸二,656,585,2025-12-06,2025-12-14,-0.2188049384414543,-0.18444832075615347,-0.5312514712818004,-0.8566272624528897,Q3,Q3,-0.03435661768530082,0.3253757911710893,0.3271846308416491,False
西村太一,934,633,2025-08-31,2025-10-19,-0.807579766702478,-0.8478703777690609,-0.20776035100362072,-0.39193892285286225,Q3,Q3,0.04029061106658294,0.18417857184924152,0.18853402787970364,False
西村淳也,2316,2309,2025-12-07,2025-12-07,0.47049794236360526,0.6140372390844685,-0.5047197614327656,-0.255962790459042,Q2,Q2,-0.14353929672086324,-0.24875697097372362,0.28719951307608793,False
西田雄一,2052,1794,2020-12-27,2020-12-27,-0.5250827502478359,-0.44536657069051433,-0.34990951249698526,-0.5097721521749897,Q3,Q3,-0.07971617955732158,0.15986263967800446,0.1786357546742382,False
角田大和,1122,910,2025-11-22,2025-11-16,0.22674245946971433,0.2250795426456629,-0.5339046464671463,-0.3383079254169553,Q2,Q2,0.0016629168240514247,-0.195596721050191,0.19560378978422158,False
角田大河,829,626,2024-07-28,2024-07-28,0.07494663524436361,-0.248435912223318,-0.1866822669217426,-0.1940594208258132,Q2,Q3,0.32338254746768164,0.007377153904070594,0.32346668206542034,True
角田晃一,577,718,2010-02-28,2010-02-28,-0.49927835862415015,-0.07015906735056354,0.6424162181532632,0.055172796754888224,Q4,Q4,-0.4291192912735866,0.587243421398375,0.7273226258812624,False
赤木高太,816,897,2011-11-20,2011-11-20,-0.28669496404411915,-0.6500957055463747,0.22158460434407268,-0.433035399005757,Q4,Q3,0.3634007415022556,0.6546200033498297,0.7487238794843666,True
郷原洋司,398,334,2010-12-26,2010-12-26,-0.9366949990424812,-0.8336876514872522,-0.7074074745612697,-0.7628901029815225,Q3,Q3,-0.103007347555229,0.055482628420252755,0.11699929789013087,False
酒井学,4181,3758,2025-12-07,2025-12-14,-0.397164023787822,-0.2273929301508017,-0.45637485023119767,-0.5526627897350999,Q3,Q3,-0.1697710936370203,0.09628793950390219,0.1951757964723522,False
野中悠太,2261,1516,2025-12-11,2025-11-29,-0.7689603530469347,-0.5453603842076032,-0.2905994072428995,-0.5938609088377802,Q3,Q3,-0.22359996883933142,0.3032615015948807,0.3767817463924331,False
野元昭嘉,580,564,2012-12-16,2012-12-15,-0.5859205820052251,-0.001222337290063687,-0.4346392717048081,-0.906618165766796,Q3,Q3,-0.5846982447151614,0.4719788940619879,0.7514227264416269,False
鈴来直人,246,208,2012-12-16,2012-11-18,-1.5685613478180123,-1.1886241680089156,-0.21146978743093053,-0.3399851508106261,Q3,Q3,-0.3799371798090967,0.12851536337969555,0.40108410492801266,False
長岡禎仁,1503,1035,2025-12-21,2025-12-07,-0.6346355051110587,-0.5754384868865118,-0.3652251104353249,-0.8055068626511838,Q3,Q3,-0.05919701822454693,0.44028175221585886,0.44424352364547115,False
長浜鴻緒,477,282,2025-12-13,2025-12-14,-0.6913723175230764,-0.885304943068648,-0.21700054483928932,-1.1451527522004035,Q3,Q3,0.19393262554557167,0.9281522073611141,0.948196384342562,False
長谷川浩,856,968,2012-09-17,2012-09-16,-0.45425617078436986,0.04970545039088763,-0.2019634556683871,-0.3373839818033388,Q3,Q2,-0.5039616211752574,0.13542052613495167,0.5218390887201348,True
難波剛健,181,216,2025-01-18,2022-02-27,-1.0039289878864193,-1.1072710361810942,-0.5905888227932798,-0.43818011952192015,Q3,Q3,0.10334204829467497,-0.1524087032713597,0.18414122780788744,False
飯田祐史,508,595,2013-02-24,2013-02-23,-0.5299733059382065,-0.3037571589339527,-0.15796976937944365,-0.04288863881362527,Q3,Q3,-0.22621614700425374,-0.11508113056581838,0.25380585449858534,False
高倉稜,2849,2673,2025-11-15,2025-11-02,-0.8569331131191019,-0.7641665548180665,-0.21349570114765298,-0.4136495728018782,Q3,Q3,-0.09276655830103542,0.2001538716542252,0.2206064520298431,False
高山太郎,243,153,2010-01-30,2010-01-30,-1.740158570672958,-1.4840425853473969,0.3543082358820496,-0.3009661854528246,Q4,Q3,-0.25611598532556124,0.6552744213348742,0.7035481257135416,True
高杉吏麒,550,499,2025-12-21,2025-12-20,-0.02120815953036939,-0.06535147103811074,-0.1135104586849101,-0.683880138210423,Q3,Q3,0.044143311507741353,0.570369679525513,0.5720753475486475,False
高橋亮,244,271,2012-02-26,2012-01-28,-0.7822552644515078,-1.0064421734004494,0.2831337668760583,0.09223420417426997,Q4,Q4,0.22418690894894155,0.19089956270178832,0.29445273505915176,False
高橋智大,120,134,2011-09-04,2011-08-28,-1.4709842934573705,-1.185417971620486,0.7525153959659653,0.35743486627786575,Q4,Q4,-0.28556632183688446,0.39508052968809954,0.48747999867284436,False
高田潤,223,199,2025-11-29,2024-01-14,-1.0501343017926335,-1.0550623658493765,-0.17969291322691774,-0.5033010232915586,Q3,Q3,0.0049280640567430645,0.32360811006464085,0.32364563138555735,False
鮫島克駿,3440,3536,2025-12-07,2025-12-13,0.3468136853674341,0.008160239287000824,0.07241910303116522,-0.05051231206267778,Q1,Q2,0.3386534460804333,0.122931415093843,0.3602752966262434,True
鮫島良太,2442,2357,2025-11-30,2025-12-14,-0.5935282331224058,-0.8576837534029429,0.2566915291612549,0.1603844782848404,Q4,Q4,0.2641555202805371,0.09630705087641453,0.2811639858573526,False
鷲頭虎太,376,310,2025-12-06,2025-12-06,-0.702781693094935,-0.976667239256678,-0.19419373615622507,0.20390825888799397,Q3,Q4,0.273885546161743,-0.39810199504421906,0.48321681557506224,True
鷹野宏史,198,133,2011-12-10,2011-07-30,-1.005738992663216,-1.6758993815856111,-0.025166492258662743,-0.17122345386946103,Q3,Q3,0.670160388922395,0.14605696161079829,0.6858918157520134,False
黛弘人,2675,2813,2025-12-06,2025-12-07,-0.8047360471168656,-0.4175190560397463,-0.021189712676503714,-0.5689294247447382,Q3,Q3,-0.3872169910771193,0.5477397120682345,0.6707874405170465,False
Ｃ．デム,591,663,2025-12-13,2025-11-30,1.0475238235438806,0.33904751954445206,0.17949200000723303,0.9030804867975394,Q1,Q1,0.7084763039994286,-0.7235884867903064,1.0126791059087652,False
Ｍデムー,254,205,2012-03-18,2011-12-24,0.5011518190286359,-0.4168546618141465,0.6079251533910041,1.274136073652611,Q1,Q4,0.9180064808427824,-0.666210920261607,1.1342719643653223,True
Ｍ．デム,2645,3712,2025-12-07,2025-07-13,0.31934113435928296,0.17223458621996088,1.0553675820464665,1.1553812803597188,Q1,Q1,0.14710654813932209,-0.10001369831325224,0.1778850087999574,False
